pid	ppid	status_name	stat_comm	user	kthread	state	policy	priority	nice	threads	rss_kb	vsz_kb	pss_kb	socket_count	fd_devices	exe	cmdline	cgroup
2160	1	thermal-engine		root	0		TS	39	-20	154	7968	3304860		9	/dev/shm/lrmc_rq_2160_1_thermal-engine;/sys/devices/virtual/thermal/thermal_zone36/temp;/sys/devices/virtual/thermal/thermal_zone64/temp;/sys/devices/virtual/thermal/thermal_zone123/temp;/sys/devices/virtual/thermal/thermal_zone92/temp;/sys/devices/virtual/thermal/thermal_zone26/temp;/sys/devices/virtual/thermal/thermal_zone2/temp;/sys/devices/virtual/thermal/thermal_zone54/temp;/sys/devices/virtual/thermal/thermal_zone113/temp;/sys/devices/virtual/thermal/thermal_zone82/temp;/sys/devices/virtual/thermal/thermal_zone16/temp;/sys/devices/virtual/thermal/thermal_zone44/temp;/sys/devices/virtual/thermal/thermal_zone103/temp;/sys/devices/virtual/thermal/thermal_zone72/temp;/sys/devices/virtual/thermal/thermal_zone131/temp;/sys/devices/virtual/thermal/thermal_zone34/temp;/sys/devices/virtual/thermal/thermal_zone62/temp;/sys/devices/virtual/thermal/thermal_zone121/temp;/sys/devices/virtual/thermal/thermal_zone90/temp;/sys/devices/virtual/thermal/thermal_zone24/temp;/sys/devices/virtual/thermal/thermal_zone0/temp;/sys/devices/virtual/thermal/thermal_zone52/temp;/sys/devices/virtual/thermal/thermal_zone111/temp;/sys/devices/virtual/thermal/thermal_zone80/temp;/sys/devices/virtual/thermal/thermal_zone14/temp;/sys/devices/virtual/thermal/thermal_zone42/temp;/sys/devices/virtual/thermal/thermal_zone101/temp;/sys/devices/virtual/thermal/thermal_zone70/temp;/sys/devices/virtual/thermal/thermal_zone99/temp;/sys/devices/virtual/thermal/thermal_zone32/temp;/sys/devices/virtual/thermal/thermal_zone9/temp;/sys/devices/virtual/thermal/thermal_zone60/temp;/sys/devices/virtual/thermal/thermal_zone89/temp;/sys/devices/virtual/thermal/thermal_zone22/temp;/sys/devices/virtual/thermal/thermal_zone50/temp;/sys/devices/virtual/thermal/thermal_zone79/temp;/sys/devices/virtual/thermal/thermal_zone12/temp;/sys/devices/virtual/thermal/thermal_zone40/temp;/sys/devices/virtual/thermal/thermal_zone69/temp;/sys/devices/virtual/thermal/thermal_zone128/temp;/sys/devices/virtual/thermal/thermal_zone97/temp;/sys/devices/virtual/thermal/thermal_zone30/temp;/sys/devices/virtual/thermal/thermal_zone7/temp;/sys/devices/virtual/thermal/thermal_zone59/temp;/sys/devices/virtual/thermal/thermal_zone118/temp;/sys/devices/virtual/thermal/thermal_zone87/temp;/sys/devices/virtual/thermal/thermal_zone20/temp;/sys/devices/virtual/thermal/thermal_zone49/temp;/sys/devices/virtual/thermal/thermal_zone108/temp;/sys/devices/virtual/thermal/thermal_zone77/temp;/sys/devices/virtual/thermal/thermal_zone10/temp;/sys/devices/virtual/thermal/thermal_zone136/temp;/sys/devices/virtual/thermal/thermal_zone39/temp;/sys/devices/virtual/thermal/thermal_zone67/temp;/sys/devices/virtual/thermal/thermal_zone126/temp;/sys/devices/virtual/thermal/thermal_zone95/temp;/sys/devices/virtual/thermal/thermal_zone29/temp;/sys/devices/virtual/thermal/thermal_zone5/temp;/sys/devices/virtual/thermal/thermal_zone57/temp;/sys/devices/virtual/thermal/thermal_zone116/temp;/sys/devices/virtual/thermal/thermal_zone85/temp;/sys/devices/virtual/thermal/thermal_zone19/temp;/sys/devices/virtual/thermal/thermal_zone47/temp;/sys/devices/virtual/thermal/thermal_zone106/temp;/sys/devices/virtual/thermal/thermal_zone75/temp;/sys/devices/virtual/thermal/thermal_zone134/temp;/sys/devices/virtual/thermal/thermal_zone37/temp;/sys/devices/virtual/thermal/thermal_zone65/temp;/sys/devices/virtual/thermal/thermal_zone124/temp;/sys/devices/virtual/thermal/thermal_zone93/temp;/sys/devices/virtual/thermal/thermal_zone27/temp;/sys/devices/virtual/thermal/thermal_zone3/temp;/sys/devices/virtual/thermal/thermal_zone55/temp;/sys/devices/virtual/thermal/thermal_zone114/temp;/sys/devices/virtual/thermal/thermal_zone83/temp;/sys/devices/virtual/thermal/thermal_zone17/temp;/sys/devices/virtual/thermal/thermal_zone45/temp;/sys/devices/virtual/thermal/thermal_zone104/temp;/sys/devices/virtual/thermal/thermal_zone73/temp;/sys/devices/virtual/thermal/thermal_zone132/temp;/sys/devices/virtual/thermal/thermal_zone35/temp;/sys/devices/virtual/thermal/thermal_zone63/temp;/sys/devices/virtual/thermal/thermal_zone122/temp;/sys/devices/virtual/thermal/thermal_zone91/temp;/sys/devices/virtual/thermal/thermal_zone25/temp;/sys/devices/virtual/thermal/thermal_zone1/temp;/sys/devices/virtual/thermal/thermal_zone53/temp;/sys/devices/virtual/thermal/thermal_zone112/temp;/sys/devices/virtual/thermal/thermal_zone81/temp;/sys/devices/virtual/thermal/thermal_zone15/temp;/sys/devices/virtual/thermal/thermal_zone43/temp;/sys/devices/virtual/thermal/thermal_zone102/temp;/sys/devices/virtual/thermal/thermal_zone71/temp;/sys/devices/virtual/thermal/thermal_zone130/temp;/sys/devices/virtual/thermal/thermal_zone33/temp;/sys/devices/virtual/thermal/thermal_zone61/temp;/sys/devices/virtual/thermal/thermal_zone120/temp;/sys/devices/virtual/thermal/thermal_zone23/temp;/sys/devices/virtual/thermal/thermal_zone51/temp;/sys/devices/virtual/thermal/thermal_zone110/temp;/sys/devices/virtual/thermal/thermal_zone13/temp;/sys/devices/virtual/thermal/thermal_zone41/temp;/sys/devices/virtual/thermal/thermal_zone100/temp;/sys/devices/virtual/thermal/thermal_zone129/temp;/sys/devices/virtual/thermal/thermal_zone98/temp;/sys/devices/virtual/thermal/thermal_zone31/temp;/sys/devices/virtual/thermal/thermal_zone8/temp;/sys/devices/virtual/thermal/thermal_zone119/temp;/sys/devices/virtual/thermal/thermal_zone88/temp;/sys/devices/virtual/thermal/thermal_zone21/temp;/sys/devices/virtual/thermal/thermal_zone109/temp;/sys/devices/virtual/thermal/thermal_zone78/temp;/sys/devices/virtual/thermal/thermal_zone11/temp;/sys/devices/virtual/thermal/thermal_zone137/temp;/sys/devices/virtual/thermal/thermal_zone68/temp;/sys/devices/virtual/thermal/thermal_zone127/temp;/sys/devices/virtual/thermal/thermal_zone96/temp;/sys/devices/virtual/thermal/thermal_zone6/temp;/sys/devices/virtual/thermal/thermal_zone58/temp;/sys/devices/virtual/thermal/thermal_zone117/temp;/sys/devices/virtual/thermal/thermal_zone86/temp;/sys/devices/virtual/thermal/thermal_zone48/temp;/sys/devices/virtual/thermal/thermal_zone107/temp;/sys/devices/virtual/thermal/thermal_zone76/temp;/sys/devices/virtual/thermal/thermal_zone135/temp;/sys/devices/virtual/thermal/thermal_zone38/temp;/sys/devices/virtual/thermal/thermal_zone66/temp;/sys/devices/virtual/thermal/thermal_zone125/temp;/sys/devices/virtual/thermal/thermal_zone94/temp;/sys/devices/virtual/thermal/thermal_zone28/temp;/sys/devices/virtual/thermal/thermal_zone4/temp;/sys/devices/virtual/thermal/thermal_zone56/temp;/sys/devices/virtual/thermal/thermal_zone115/temp;/sys/devices/virtual/thermal/thermal_zone84/temp;/sys/devices/virtual/thermal/thermal_zone18/temp;/sys/devices/virtual/thermal/thermal_zone46/temp;/sys/devices/virtual/thermal/thermal_zone105/temp;/sys/devices/virtual/thermal/thermal_zone74/temp;/sys/devices/virtual/thermal/thermal_zone133/temp	/usr/bin/thermal-engine	/usr/bin/thermal-engine	
2181	1	tpm		root	0		TS	19	0	3	3680	514080		3		/usr/bin/tpm	/usr/bin/tpm --default	
2182	2	irq/463-vfio-irq[463](1f012000.umd_nsp_drv)	irq/463-vfio-irq[463](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2183	2	irq/464-vfio-irq[464](1f012000.umd_nsp_drv)	irq/464-vfio-irq[464](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2184	2	irq/465-vfio-irq[465](1f012000.umd_nsp_drv)	irq/465-vfio-irq[465](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2185	2	irq/466-vfio-irq[466](1f012000.umd_nsp_drv)	irq/466-vfio-irq[466](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2186	2	irq/467-vfio-irq[467](1f012000.umd_nsp_drv)	irq/467-vfio-irq[467](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2187	2	irq/468-vfio-irq[468](1f012000.umd_nsp_drv)	irq/468-vfio-irq[468](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2188	2	irq/469-vfio-irq[469](1f012000.umd_nsp_drv)	irq/469-vfio-irq[469](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2189	2	irq/470-vfio-irq[470](1f012000.umd_nsp_drv)	irq/470-vfio-irq[470](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2190	2	irq/471-vfio-irq[471](1f012000.umd_nsp_drv)	irq/471-vfio-irq[471](1f012000.umd_nsp_drv)	root	1		FF	90	-	1	0	0						
2243	1	ana-syslog-mgr		root	0		TS	19	0	2	3524	440316		3		/usr/bin/ana-syslog-mgr	/usr/bin/ana-syslog-mgr --default	
2272	1	analyzer-file-manager		root	0		TS	19	0	2	3528	440220		3		/usr/bin/analyzer-file-manager	/usr/bin/analyzer-file-manager --default	
2297	1	qlf-cloud-server		root	0		TS	19	0	2	1500	10724		2		/usr/bin/qlf-cloud-server	/usr/bin/qlf-cloud-server --default	
2318	1	log-collector		root	0		TS	19	0	3	1628	11048		3		/usr/bin/log-collector	/usr/bin/log-collector -c minidump	
2349	1	v4q_be_server		root	0		TS	19	0	57	111052	2482048		7	/dev/shm/vcore_env;/dev/hab	/usr/bin/v4q_be_server	/usr/bin/v4q_be_server /etc/voyahcamera/v4q_be_server.xml	
2361	1	vhost-device-gpio		root	0		TS	19	0	4	2712	35695312		3	/dev/gpiochip1	/usr/bin/vhost-device-gpio	/usr/bin/vhost-device-gpio --socket-path=/tmp/linux-vm2-gpio-skt --socket-count=1 --device-list 1	
2372	1	vhost-device-i2c		root	0		TS	19	0	4	2524	35695152		3	/dev/i2c-9	/usr/bin/vhost-device-i2c	/usr/bin/vhost-device-i2c --socket-path=/tmp/linux-vm2-i2c-skt --socket-count=1 --device-list 9:67:71:75:79:116	
2404	1	vhost-device-ssr		root	0		TS	19	0	11	3256	36212312		4	"/dev/shm/lrmc_rq_2404_1_vhu-vsock-ssr-"""	/usr/bin/vhost-device-ssr	/usr/bin/vhost-device-ssr --socket-path=/tmp/linux-vm2-ssr-skt --clients-groups=CDSP,CDSP1,CDSP2,CDSP3,HPASSC0,HPASSC1,HPASSC2 --enable-sd-notify	
2412	1	vhost-user-qti		root	0		TS	19	0	4	2460	35582468		7	/dev/vhost-dprx	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-dprx-skt -d /dev/vhost-dprx -q 4	
2428	1	vhost-user-qti		root	0		TS	19	0	4	2452	35582468		7	/dev/vhost-eva	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-eva-skt -d /dev/vhost-eva -q 2	
2432	1	vhost-user-scmi		root	0		TS	19	0	2	2208	35500224		4	/dev/scmi_usb2;/dev/scmi_usb2_phy2;/dev/scmi_uart17;/dev/scmi_bluetooth;/dev/scmi_pcie2;/dev/scmi_emac1;/dev/scmi_wlan;/dev/scmi_uart16;/dev/scmi_usb1;/dev/scmi_usb1_phy2;/dev/scmi_usb1_qmp;/dev/scmi_pcie3;/dev/scmi_bluetooth1;/dev/scmi_wlan1;/dev/scmi_spi4;/dev/scmi_i2c10;/dev/scmi_i2c11;/dev/scmi_spi14;/dev/scmi_spi19	/usr/bin/vhost-user-scmi	/usr/bin/vhost-user-scmi -l level=debug -s /tmp/pt-dev-skt -f 0/300:1200:2400:4800:9600:19200:38400:57600:115200:230400:460800:921600:2000000:3000000:4000000:8000000,1/10:100:1000:2500:5000:10000,2/10:100:1000:2500:5000,3/300:1200:2400:4800:9600:19200:38400:57600:115200:230400:460800:921600:2000000:3000000:4000000:8000000 -f 4/1:10:50:100:500:1000:5000:10000:15000:20000:25000:30000:35000:40000:45000:50000 -f 5/1:10:50:100:500:1000:5000:10000:15000:20000:25000:30000:35000:40000:45000:50000 -f 6/1:10:50:100:500:1000:5000:10000:15000:20000:25000:30000:35000:40000:45000:50000 -p 29 -r 2 -d /dev/scmi_usb2,17/0/usb_transfer,17/1/usb_core -d /dev/scmi_usb2_phy2,17/2/usb_transfer,17/3/usb_core -d /dev/scmi_uart17,19/0/perf,17/4/power -d /dev/scmi_bluetooth,17/5/power_regulator,17/6/power_gpio -d /dev/scmi_pcie2,17/7/power -d /dev/scmi_emac1,17/8/emac_power,17/9/emac_clock,19/1/emac_perf,19/2/perf_5g_serdes,22/0/emac_reset,22/1/serdes_reset -d /dev/scmi_wlan,17/10/power_regulator,17/11/power_gpio -d /dev/scmi_uart16,17/12/power,19/3/perf -d /dev/scmi_usb1,17/13/usb_transfer,17/14/usb_core -d /dev/scmi_usb1_phy2,17/15/usb_transfer,17/16/usb_core -d /dev/scmi_usb1_qmp,17/17/usb_transfer,17/18/usb_core -d /dev/scmi_pcie3,17/19/power -d /dev/scmi_bluetooth1,17/20/power_regulator,17/21/power_gpio -d /dev/scmi_wlan1,17/22/power_regulator,17/23/power_gpio -d /dev/scmi_spi4,19/4/perf,17/24/power -d /dev/scmi_i2c10,17/25/power -d /dev/scmi_i2c11,17/26/power -d /dev/scmi_spi14,19/5/perf,17/27/power -d /dev/scmi_spi19,19/6/perf,17/28/power	
2437	1	vhost-user-qti		root	0		TS	19	0	4	2448	35582468		7	/dev/vhost-soccp	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-soccp-skt -d /dev/vhost-soccp -q 2	
2438	1	vmm_service		root	0		TS	19	0	6	4588	312204		35		/usr/bin/vmm_service	/usr/bin/vmm_service	
2528	2	kworker/7:3-events	kworker/7:3-events	root	1		TS	19	0	1	0	0						
2554	2	irq/472-vfio-irq[472](ab00000.vfio_eva)	irq/472-vfio-irq[472](ab00000.vfio_eva)	root	1		FF	90	-	1	0	0						
2564	1	diag_service		root	0		TS	19	0	46	9616	3180080		4	/dev/shm/lrmc_rq_3836_2_qdss-service;/dev/shm/lrmc_rq_2160_1_thermal-engine;/dev/shm/lrmc_rq_2564_8_diag_task;/dev/shm/lrmc_rq_2564_4_diag_service;/dev/shm/lrmc_rq_2564_3_diag_service;/dev/shm/lrmc_rq_2564_2_diag_service;/dev/shm/lrmc_rq_2564_1_diag_service;/dev/shm/lrmc_rq_2564_7_diag_service;/dev/shm/lrmc_rq_2564_6_diag_service;/dev/shm/lrmc_rq_2564_5_diag_service	/usr/bin/diag_service	/usr/bin/diag_service --serverip=192.168.1.10 --log_level=7 --dsp1=cdsp --dsp2=cdsp1 --dsp3=cdsp2 --dsp4=cdsp3 --dsp5=adsp0 --dsp6=adsp1 --dsp7=adsp2	
2588	1	fastrpc-rm		root	0		TS	19	0	211	19356	11141508		3	/dev/shm/lrmc_rq_6190_1_main;/dev/shm/lrmc_rq_4618_1_main;/dev/shm/lrmc_rq_3931_1_compresmon_rm;/dev/shm/lrmc_rq_3856_1_vhost-user-frpc;/dev/shm/lrmc_rq_3672_1_compute-ressche;/dev/shm/lrmc_rq_3661_1_aud_fastrpcd;/dev/shm/lrmc_rq_2588_8_fastrpc-rm;/dev/shm/lrmc_rq_2588_7_fastrpc-rm;/dev/shm/lrmc_rq_2588_6_fastrpc-rm;/dev/shm/lrmc_rq_2588_5_fastrpc-rm;/dev/shm/lrmc_rq_2588_4_fastrpc-rm;/dev/shm/lrmc_rq_2588_3_fastrpc-rm;/dev/shm/lrmc_rq_2588_2_fastrpc-rm;/dev/shm/lrmc_rq_2588_1_fastrpc-rm;/dev/kiumd;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@1/iommus;/dev/vfio/vfio;/dev/vfio/21;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@2/iommus;/dev/vfio/23;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@3/iommus;/dev/vfio/25;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@4/iommus;/dev/vfio/27;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@5/iommus;/dev/vfio/29;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@6/iommus;/dev/vfio/31;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@7/iommus;/dev/vfio/33;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@8/iommus;/dev/vfio/34;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@a/iommus;/dev/vfio/37;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@b/iommus;/dev/vfio/39;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@c/iommus;/dev/vfio/41;/sys/firmware/devicetree/base/soc@0/cdsp0_cb@d/iommus;/dev/vfio/42;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@1/iommus;/dev/vfio/43;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@2/iommus;/dev/vfio/45;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@3/iommus;/dev/vfio/47;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@4/iommus;/dev/vfio/49;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@5/iommus;/dev/vfio/51;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@6/iommus;/dev/vfio/53;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@7/iommus;/dev/vfio/55;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@8/iommus;/dev/vfio/57;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@a/iommus;/dev/vfio/59;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@b/iommus;/dev/vfio/60;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@c/iommus;/dev/vfio/62;/sys/firmware/devicetree/base/soc@0/cdsp1_cb@d/iommus;/dev/vfio/64;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@1/iommus;/dev/vfio/66;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@2/iommus;/dev/vfio/68;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@3/iommus;/dev/vfio/70;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@4/iommus;/dev/vfio/72;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@5/iommus;/dev/vfio/74;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@6/iommus;/dev/vfio/76;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@7/iommus;/dev/vfio/78;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@8/iommus;/dev/vfio/80;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@a/iommus;/dev/vfio/84;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@b/iommus;/dev/vfio/86;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@c/iommus;/dev/vfio/88;/sys/firmware/devicetree/base/soc@0/cdsp2_cb@d/iommus;/dev/vfio/90;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@1/iommus;/dev/vfio/91;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@2/iommus;/dev/vfio/92;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@3/iommus;/dev/vfio/93;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@4/iommus;/dev/vfio/94;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@5/iommus;/dev/vfio/95;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@6/iommus;/dev/vfio/96;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@7/iommus;/dev/vfio/97;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@8/iommus;/dev/vfio/98;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@a/iommus;/dev/vfio/100;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@b/iommus;/dev/vfio/101;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@c/iommus;/dev/vfio/102;/sys/firmware/devicetree/base/soc@0/cdsp3_cb@d/iommus;/dev/vfio/103;/sys/firmware/devicetree/base/soc@0/hpass0_audio_cb@1/iommus;/dev/vfio/104;/sys/firmware/devicetree/base/soc@0/hpass0_audio_cb@2/iommus;/dev/vfio/105;/sys/firmware/devicetree/base/soc@0/hpass0_audio_cb@3/iommus;/dev/vfio/106;/sys/firmware/devicetree/base/soc@0/hpass0_audio_cb@4/iommus;/dev/vfio/107;/sys/firmware/devicetree/base/soc@0/hpass1_audio_cb@1/iommus;/dev/vfio/109;/sys/firmware/devicetree/base/soc@0/hpass1_audio_cb@2/iommus;/dev/vfio/110;/sys/firmware/devicetree/base/soc@0/hpass1_audio_cb@3/iommus;/dev/vfio/111;/sys/firmware/devicetree/base/soc@0/hpass1_audio_cb@4/iommus;/dev/vfio/112;/sys/firmware/devicetree/base/soc@0/hpass2_audio_cb@1/iommus;/dev/vfio/113;/sys/firmware/devicetree/base/soc@0/hpass2_audio_cb@2/iommus;/dev/vfio/114;/sys/firmware/devicetree/base/soc@0/hpass2_audio_cb@3/iommus;/dev/vfio/115;/sys/firmware/devicetree/base/soc@0/hpass2_audio_cb@4/iommus;/dev/vfio/116;/dev/dma_heap/system	/usr/bin/fastrpc-rm	/usr/bin/fastrpc-rm	
2657	1	glink-passthrough-service		root	0		TS	19	0	23	4752	1650628		3	/dev/shm/lrmc_rq_2657_7_glink-passthrou;/dev/shm/lrmc_rq_2657_6_glink-passthrou;/dev/shm/lrmc_rq_2657_5_glink-passthrou;/dev/shm/lrmc_rq_2657_4_glink-passthrou;/dev/shm/lrmc_rq_2657_3_glink-passthrou;/dev/shm/lrmc_rq_2657_2_glink-passthrou;/dev/shm/lrmc_rq_2657_1_glink-passthrou;/dev/shm/sem.glink_passthrough_sem_2	/usr/bin/glink-passthrough-service	/usr/bin/glink-passthrough-service	
2671	2	irq/473-vfio-irq[473](1.cdsp0_cb)	irq/473-vfio-irq[473](1.cdsp0_cb)	root	1		FF	90	-	1	0	0						
2672	2	irq/474-vfio-irq[474](1.cdsp0_cb)	irq/474-vfio-irq[474](1.cdsp0_cb)	root	1		FF	90	-	1	0	0						
2673	2	irq/475-vfio-irq[475](1.cdsp0_cb)	irq/475-vfio-irq[475](1.cdsp0_cb)	root	1		FF	90	-	1	0	0						
2675	2	irq/476-vfio-irq[476](1.cdsp0_cb)	irq/476-vfio-irq[476](1.cdsp0_cb)	root	1		FF	90	-	1	0	0						
2676	2	irq/477-vfio-irq[477](1.cdsp0_cb)	irq/477-vfio-irq[477](1.cdsp0_cb)	root	1		FF	90	-	1	0	0						
2677	2	irq/478-vfio-irq[478](1.cdsp0_cb)	irq/478-vfio-irq[478](1.cdsp0_cb)	root	1		FF	90	-	1	0	0						
2678	2	irq/479-vfio-irq[479](1.cdsp0_cb)	irq/479-vfio-irq[479](1.cdsp0_cb)	root	1		FF	90	-	1	0	0						
3289	2	irq/480-qcxgpio	irq/480-qcxgpio	root	1		FF	90	-	1	0	0						
3310	1	nspconfig_service		root	0		TS	19	0	20	7404	1140976		7	/dev/shm/lrmc_rq_3310_7_nspconfig_servi;/dev/shm/lrmc_rq_3310_6_nspconfig_servi;/dev/shm/lrmc_rq_3310_5_nspconfig_servi;/dev/shm/lrmc_rq_3310_4_nspconfig_servi;/dev/shm/lrmc_rq_3310_3_nspconfig_servi;/dev/shm/lrmc_rq_3310_2_nspconfig_servi;/dev/shm/lrmc_rq_3310_1_nspconfig_servi	/usr/bin/nspconfig_service	/usr/bin/nspconfig_service	
3368	1	openwfd_server		display	0		TS	19	0	37	12772	2019568		4	/dev/shm/lrmc_rq_4952_1_weston;/dev/shm/lrmc_rq_4063_1_VirtIOGPU2DBack;/dev/shm/lrmc_rq_3368_1_openwfd_server;/sys/firmware/devicetree/base/soc@0/vfio_dpu_00@ae00000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/26;/sys/firmware/devicetree/base/soc@0/vfio_dpu_01_secure/iommus;/dev/vfio/30;/dev/scmi_mdss0;/dev/dma_heap/system;/dev/hab-virq	/usr/bin/openwfd_server	/usr/bin/openwfd_server -i 0	
3369	1	openwfd_server		display	0		TS	19	0	37	15468	2019580		4	/dev/shm/lrmc_rq_4952_2_weston;/dev/shm/lrmc_rq_4063_2_VirtIOGPU2DBack;/dev/shm/lrmc_rq_3369_1_openwfd_server;/sys/firmware/devicetree/base/soc@0/vfio_dpu_10@8c00000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/28;/sys/firmware/devicetree/base/soc@0/vfio_dpu_11_secure/iommus;/dev/vfio/32;/dev/scmi_mdss1;/dev/dma_heap/system;/dev/hab-virq	/usr/bin/openwfd_server	/usr/bin/openwfd_server -i 1	
3439	1	rpcbind		rpc	0		TS	19	0	1	2588	8393116		8		/usr/sbin/rpcbind	/usr/sbin/rpcbind -w -f	
3440	1	systemd-networkd		systemd+	0		TS	19	0	1	8180	17420		12	/sys/fs/cgroup/system.slice/systemd-networkd.service/memory.pressure	/usr/lib/systemd/systemd-networkd	/usr/lib/systemd/systemd-networkd	
3441	1	vmm-boot-lcm		root	0		TS	19	0	4	4272	106096		6		/usr/bin/vmm-boot-lcm	/usr/bin/vmm-boot-lcm	
3442	1	vmm-ramdump		root	0		TS	19	0	3	3336	97636		6		/usr/bin/vmm-ramdump	/usr/bin/vmm-ramdump	
3453	1	hyp_video_be		hyp-vid+	0		TS	19	0	9	5424	211140		3	/dev/hab	/usr/bin/hyp_video_be	/usr/bin/hyp_video_be 1	
3534	2	irq/481-vfio-irq[481](ae00000.vfio_dpu_00)	irq/481-vfio-irq[481](ae00000.vfio_dpu_00)	root	1		FF	90	-	1	0	0						
3535	2	irq/482-vfio-irq[482](8c00000.vfio_dpu_10)	irq/482-vfio-irq[482](8c00000.vfio_dpu_10)	root	1		FF	90	-	1	0	0						
3536	2	irq/483-vfio-irq[483](ae00000.vfio_dpu_00)	irq/483-vfio-irq[483](ae00000.vfio_dpu_00)	root	1		FF	90	-	1	0	0						
3537	2	irq/484-vfio-irq[484](8c00000.vfio_dpu_10)	irq/484-vfio-irq[484](8c00000.vfio_dpu_10)	root	1		FF	90	-	1	0	0						
3568	2	kworker/R-cfg80	kworker/R-cfg80	root	1		TS	39	-20	1	0	0						
3661	1	aud_fastrpcd		root	0		TS	19	0	5	60060	297204		3	/dev/shm/lrmc_rq_3661_2_aud_fastrpcd;/dev/shm/lrmc_rq_3661_1_aud_fastrpcd	/usr/bin/aud_fastrpcd	/usr/bin/aud_fastrpcd	
3672	1	compute-ressched		root	0		TS	19	0	30	63172	85564		3	/dev/shm/lrmc_rq_3672_1_compute-ressche;/dev/shm/compressched_shm_domain_id-82;/dev/shm/compressched_shm_domain_id-81;/dev/shm/compressched_shm_domain_id-80;/dev/shm/compressched_shm_domain_id-19;/dev/shm/compressched_shm_domain_id-18;/dev/shm/compressched_shm_domain_id-17;/dev/shm/compressched_shm_domain_id-16	/usr/bin/compute-ressched	/usr/bin/compute-ressched	
3686	1	ecc-err-handler		root	0		TS	19	0	1	4752	10856		3		/usr/bin/ecc-err-handler	/usr/bin/ecc-err-handler	
